Tag,Title,Authors,Month,Year,JournalRef
Li_2018_CVPR,Referring Image Segmentation via Recurrent Refinement Networks,"Li, Ruiyu and Li, Kaican and Kuo, Yi-Chun and Shu, Michelle and Qi, Xiaojuan and Shen, Xiaoyong and Jia, Jiaya",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5745-5753"
Jain_2018_CVPR,Two Can Play This Game: Visual Dialog With Discriminative Question Generation and Answering,"Jain, Unnat and Lazebnik, Svetlana and Schwing, Alexander G.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5754-5763"
Shen_2018_CVPR,Generative Adversarial Learning Towards Fast Weakly Supervised Detection,"Shen, Yunhan and Ji, Rongrong and Zhang, Shengchuan and Zuo, Wangmeng and Wang, Yan",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5764-5773"
Koniusz_2018_CVPR,A Deeper Look at Power Normalizations,"Koniusz, Piotr and Zhang, Hongguang and Porikli, Fatih",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5774-5783"
Lin_2018_CVPR,Dimensionality's Blessing: Clustering Images by Underlying Distribution,"Lin, Wen-Yan and Liu, Siying and Lai, Jian-Huang and Matsushita, Yasuyuki",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5784-5793"
Tian_2018_CVPR,Eliminating Background-Bias for Robust Person Re-Identification,"Tian, Maoqing and Yi, Shuai and Li, Hongsheng and Li, Shihua and Zhang, Xuesen and Shi, Jianping and Yan, Junjie and Wang, Xiaogang",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5794-5803"
Cui_2018_CVPR,Learning to Evaluate Image Captioning,"Cui, Yin and Yang, Guandao and Veit, Andreas and Huang, Xun and Belongie, Serge",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5804-5812"
Zhang_2018_CVPR,Single-Shot Object Detection With Enriched Semantics,"Zhang, Zhishuai and Qiao, Siyuan and Xie, Cihang and Shen, Wei and Wang, Bo and Yuille, Alan L.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5813-5821"
Qi_2018_CVPR,Low-Shot Learning With Imprinted Weights,"Qi, Hang and Brown, Matthew and Lowe, David G.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5822-5830"
Zellers_2018_CVPR,Neural Motifs: Scene Graph Parsing With Global Context,"Zellers, Rowan and Yatskar, Mark and Thomson, Sam and Choi, Yejin",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5831-5840"
Tan_2018_CVPR,Variational Autoencoders for Deforming 3D Mesh Models,"Tan, Qingyang and Gao, Lin and Lai, Yu-Kun and Xia, Shihong",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5841-5850"
Dhawale_2018_CVPR,Fast Monte-Carlo Localization on Aerial Vehicles Using Approximate Continuous Belief Representations,"Dhawale, Aditya and Shaurya Shankar, Kumar and Michael, Nathan",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5851-5859"
Wang_2018_CVPR,DeLS-3D: Deep Localization and Segmentation With a 3D Semantic Map,"Wang, Peng and Yang, Ruigang and Cao, Binbin and Xu, Wei and Lin, Yuanqing",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5860-5869"
Chen_2018_CVPR,LiDAR-Video Driving Dataset: Learning Driving Policies Effectively,"Chen, Yiping and Wang, Jingkang and Li, Jonathan and Lu, Cewu and Luo, Zhipeng and Xue, Han and Wang, Cheng",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5870-5878"
Sage_2018_CVPR,Logo Synthesis and Manipulation With Clustered Generative Adversarial Networks,"Sage, Alexander and Agustsson, Eirikur and Timofte, Radu and Van Gool, Luc",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5879-5888"
Bertasius_2018_CVPR,Egocentric Basketball Motion Planning From a Single First-Person Image,"Bertasius, Gedas and Chan, Aaron and Shi, Jianbo",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5889-5898"
Qi_2018_CVPR,Human-Centric Indoor Scene Synthesis Using Stochastic Grammar,"Qi, Siyuan and Zhu, Yixin and Huang, Siyuan and Jiang, Chenfanfu and Zhu, Song-Chun",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5899-5908"
Liao_2018_CVPR,Rotation-Sensitive Regression for Oriented Scene Text Detection,"Liao, Minghui and Zhu, Zhen and Shi, Baoguang and Xia, Gui-song and Bai, Xiang",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5909-5918"
Veit_2018_CVPR,Separating Self-Expression and Visual Content in Hashtag Supervision,"Veit, Andreas and Nickel, Maximilian and Belongie, Serge and van der Maaten, Laurens",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5919-5927"
Park_2018_CVPR,Distort-and-Recover: Color Enhancement Using Deep Reinforcement Learning,"Park, Jongchan and Lee, Joon-Young and Yoo, Donggeun and So Kweon, In",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5928-5936"
Gao_2018_CVPR,Im2Flow: Motion Hallucination From Static Images for Action Recognition,"Gao, Ruohan and Xiong, Bo and Grauman, Kristen",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5937-5947"
Huang_2018_CVPR,"Finding ""It"": Weakly-Supervised Reference-Aware Visual Grounding in Instructional Videos","Huang, De-An and Buch, Shyamal and Dery, Lucio and Garg, Animesh and Fei-Fei, Li and Carlos Niebles, Juan",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5948-5957"
Gavrilyuk_2018_CVPR,Actor and Action Video Segmentation From a Sentence,"Gavrilyuk, Kirill and Ghodrati, Amir and Li, Zhenyang and Snoek, Cees G. M.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5958-5966"
Possas_2018_CVPR,Egocentric Activity Recognition on a Budget,"Possas, Rafael and Pinto Caceres, Sheila and Ramos, Fabio",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5967-5976"
Bao_2018_CVPR,CNN in MRF: Video Object Segmentation via Inference in a CNN-Based Higher-Order Spatio-Temporal MRF,"Bao, Linchao and Wu, Baoyuan and Liu, Wei",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5977-5986"
Richard_2018_CVPR,Action Sets: Weakly Supervised Action Segmentation Without Ordering Constraints,"Richard, Alexander and Kuehne, Hilde and Gall, Juergen",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5987-5996"
Li_2018_CVPR,Low-Latency Video Semantic Segmentation,"Li, Yule and Shi, Jianping and Lin, Dahua",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 5997-6005"
Yu_2018_CVPR,Fine-Grained Video Captioning for Sports Narrative,"Yu, Huanyu and Cheng, Shuo and Ni, Bingbing and Wang, Minsi and Zhang, Jian and Yang, Xiaokang",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6006-6015"
Fan_2018_CVPR,End-to-End Learning of Motion Representation for Video Understanding,"Fan, Lijie and Huang, Wenbing and Gan, Chuang and Ermon, Stefano and Gong, Boqing and Huang, Junzhou",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6016-6025"
Wu_2018_CVPR,Compressed Video Action Recognition,"Wu, Chao-Yuan and Zaheer, Manzil and Hu, Hexiang and Manmatha, R. and Smola, Alexander J. and KrÃ_henbÃ_hl, Philipp",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6026-6035"
Ristani_2018_CVPR,Features for Multi-Target Multi-Camera Tracking and Re-Identification,"Ristani, Ergys and Tomasi, Carlo",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6036-6046"
Gu_2018_CVPR,AVA: A Video Dataset of Spatio-Temporally Localized Atomic Visual Actions,"Gu, Chunhui and Sun, Chen and Ross, David A. and Vondrick, Carl and Pantofaru, Caroline and Li, Yeqing and Vijayanarasimhan, Sudheendra and Toderici, George and Ricco, Susanna and Sukthankar, Rahul and Schmid, Cordelia and Malik, Jitendra",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6047-6056"
Doughty_2018_CVPR,Who's Better? Who's Best? Pairwise Deep Ranking for Skill Determination,"Doughty, Hazel and Damen, Dima and Mayol-Cuevas, Walterio",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6057-6066"
Hasan_2018_CVPR,MX-LSTM: Mixing Tracklets and Vislets to Jointly Forecast Trajectories and Head Poses,"Hasan, Irtiza and Setti, Francesco and Tsesmelis, Theodore and Del Bue, Alessio and Galasso, Fabio and Cristani, Marco",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6067-6076"
Anderson_2018_CVPR,Bottom-Up and Top-Down Attention for Image Captioning and Visual Question Answering,"Anderson, Peter and He, Xiaodong and Buehler, Chris and Teney, Damien and Johnson, Mark and Gould, Stephen and Zhang, Lei",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6077-6086"
Nguyen_2018_CVPR,Improved Fusion of Visual and Language Representations by Dense Symmetric Co-Attention for Visual Question Answering,"Nguyen, Duy-Kien and Okatani, Takayuki",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6087-6096"
Massiceti_2018_CVPR,FlipDial: A Generative Model for Two-Way Visual Dialogue,"Massiceti, Daniela and Siddharth, N. and Dokania, Puneet K. and Torr, Philip H.S.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6097-6105"
Wu_2018_CVPR,Are You Talking to Me? Reasoned Visual Dialog Generation Through Adversarial Learning,"Wu, Qi and Wang, Peng and Shen, Chunhua and Reid, Ian and van den Hengel, Anton",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6106-6115"
Li_2018_CVPR,Visual Question Generation as Dual Task of Visual Question Answering,"Li, Yikang and Duan, Nan and Zhou, Bolei and Chu, Xiao and Ouyang, Wanli and Wang, Xiaogang and Zhou, Ming",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6116-6124"
Yeh_2018_CVPR,Unsupervised Textual Grounding: Linking Words to Image Concepts,"Yeh, Raymond A. and Do, Minh N. and Schwing, Alexander G.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6125-6134"
Liang_2018_CVPR,Focal Visual-Text Attention for Visual Question Answering,"Liang, Junwei and Jiang, Lu and Cao, Liangliang and Li, Li-Jia and Hauptmann, Alexander G.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6135-6143"
Ehsani_2018_CVPR,SeGAN: Segmenting and Generating the Invisible,"Ehsani, Kiana and Mottaghi, Roozbeh and Farhadi, Ali",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6144-6153"
Cai_2018_CVPR,Cascade R-CNN: Delving Into High Quality Object Detection,"Cai, Zhaowei and Vasconcelos, Nuno",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6154-6162"
Huang_2018_CVPR,Learning Semantic Concepts and Order for Image and Sentence Matching,"Huang, Yan and Wu, Qi and Song, Chunfeng and Wang, Liang",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6163-6171"
Christie_2018_CVPR,Functional Map of the World,"Christie, Gordon and Fendley, Neil and Wilson, James and Mukherjee, Ryan",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6172-6180"
Peng_2018_CVPR,MegDet: A Large Mini-Batch Object Detector,"Peng, Chao and Xiao, Tete and Li, Zeming and Jiang, Yuning and Zhang, Xiangyu and Jia, Kai and Yu, Gang and Sun, Jian",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6181-6189"
Rao_2018_CVPR,Learning Globally Optimized Object Detector via Policy Gradient,"Rao, Yongming and Lin, Dahua and Lu, Jiwen and Zhou, Jie",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6190-6198"
Zhang_2018_CVPR,Photographic Text-to-Image Synthesis With a Hierarchically-Nested Adversarial Network,"Zhang, Zizhao and Xie, Yuanpu and Yang, Lin",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6199-6208"
Hui_2018_CVPR,Illuminant Spectra-Based Source Separation Using Flash Photography,"Hui, Zhuo and Sunkavalli, Kalyan and Hadap, Sunil and Sankaranarayanan, Aswin C.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6209-6218"
Xu_2018_CVPR,Trapping Light for Time of Flight,"Xu, Ruilin and Gupta, Mohit and Nayar, Shree K.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6219-6227"
Blau_2018_CVPR,The Perception-Distortion Tradeoff,"Blau, Yochai and Michaeli, Tomer",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6228-6237"
Zhou_2018_CVPR,Label Denoising Adversarial Network (LDAN) for Inverse Lighting of Faces,"Zhou, Hao and Sun, Jin and Yacoob, Yaser and Jacobs, David W.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6238-6247"
Mirdehghan_2018_CVPR,Optimal Structured Light Ã  La Carte,"Mirdehghan, Parsa and Chen, Wenzheng and Kutulakos, Kiriakos N.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6248-6257"
Smith_2018_CVPR,Tracking Multiple Objects Outside the Line of Sight Using Speckle Imaging,"Smith, Brandon M. and O'Toole, Matthew and Gupta, Mohit",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6258-6266"
Baradad_2018_CVPR,Inferring Light Fields From Shadows,"Baradad, Manel and Ye, Vickie and Yedidia, Adam B. and Durand, FrÃ©do and Freeman, William T. and Wornell, Gregory W. and Torralba, Antonio",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6267-6275"
Tlusty_2018_CVPR,Modifying Non-Local Variations Across Multiple Views,"Tlusty, Tal and Michaeli, Tomer and Dekel, Tali and Zelnik-Manor, Lihi",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6276-6285"
Chen_2018_CVPR,Robust Video Content Alignment and Compensation for Rain Removal in a CNN Framework,"Chen, Jie and Tan, Cheen-Hau and Hou, Junhui and Chau, Lap-Pui and Li, He",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6286-6295"
Sengupta_2018_CVPR,"SfSNet: Learning Shape, Reflectance and Illuminance of Faces `in the Wild'","Sengupta, Soumyadip and Kanazawa, Angjoo and Castillo, Carlos D. and Jacobs, David W.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6296-6305"
Chen_2018_CVPR,Deep Photo Enhancer: Unpaired Learning for Image Enhancement From Photographs With GANs,"Chen, Yu-Sheng and Wang, Yu-Ching and Kao, Man-Hsin and Chuang, Yung-Yu",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6306-6314"
Meka_2018_CVPR,LIME: Live Intrinsic Material Estimation,"Meka, Abhimitra and Maximov, Maxim and ZollhÃ¶fer, Michael and Chatterjee, Avishek and Seidel, Hans-Peter and Richardt, Christian and Theobalt, Christian",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6315-6324"
Zhang_2018_CVPR,Learning to Detect Features in Texture Images,"Zhang, Linguang and Rusinkiewicz, Szymon",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6325-6333"
Jin_2018_CVPR,Learning to Extract a Video Sequence From a Single Motion-Blurred Image,"Jin, Meiguang and Meishvili, Givi and Favaro, Paolo",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6334-6342"
Anirudh_2018_CVPR,Lose the Views: Limited Angle CT Reconstruction via Implicit Sinogram Completion,"Anirudh, Rushil and Kim, Hyojin and Thiagarajan, Jayaraman J. and Aditya Mohan, K. and Champley, Kyle and Bremer, Timo",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6343-6352"
Men_2018_CVPR,A Common Framework for Interactive Texture Transfer,"Men, Yifang and Lian, Zhouhui and Tang, Yingmin and Xiao, Jianguo",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6353-6362"
Fajtl_2018_CVPR,AMNet: Memorability Estimation With Attention,"Fajtl, Jiri and Argyriou, Vasileios and Monekosso, Dorothy and Remagnino, Paolo",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6363-6372"
Pan_2018_CVPR,Blind Predicting Similar Quality Map for Image Quality Assessment,"Pan, Da and Shi, Ping and Hou, Ming and Ying, Zefeng and Fu, Sizhe and Zhang, Yuan",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6373-6382"
Su_2018_CVPR,Deep End-to-End Time-of-Flight Imaging,"Su, Shuochen and Heide, Felix and Wetzstein, Gordon and Heidrich, Wolfgang",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6383-6392"
Srinivasan_2018_CVPR,Aperture Supervision for Monocular Depth Estimation,"Srinivasan, Pratul P. and Garg, Rahul and Wadhwa, Neal and Ng, Ren and Barron, Jonathan T.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6393-6401"
Sakakibara_2018_CVPR,Seeing Temporal Modulation of Lights From Standard Cameras,"Sakakibara, Naoki and Sakaue, Fumihiko and Sato, Jun",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6402-6410"
Levis_2018_CVPR,Statistical Tomography of Microscopic Life,"Levis, Aviad and Schechner, Yoav Y. and Talmon, Ronen",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6411-6420"
Mohan_2018_CVPR,Divide and Conquer for Full-Resolution Light Field Deblurring,"Mahesh Mohan, M. R. and Rajagopalan, A. N.",June,2018,"The IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2018, pp. 6421-6429"
