_id,Tag,Title,Authors,Month,Year,JournalRef,Up_System
7813,arXiv:1712.08585,Denoising of image gradients and total generalized variation denoising,"Birgit Komander, Dirk A. Lorenz, Lena Vestweber",April,2018,,CM
7814,arXiv:1712.08583,Evaluation of PPG Biometrics for Authentication in different states,"Umang Yadav, Sherif N Abbas, Dimitrios Hatzinakos",December,2017,,CM
7815,arXiv:1712.08521,An Incremental Self-Organizing Architecture for Sensorimotor Learning and Prediction,"Luiza Mici, German I. Parisi, Stefan Wermter",March,2018,,CM
7816,arXiv:1712.08470,Training and Testing Object Detectors with Virtual Images,"Yonglin Tian, Xuan Li, Kunfeng Wang, Fei-Yue Wang",December,2017,,CM
7817,arXiv:1712.08425,Simple Methods for Scanner Drift Normalization Validated for Automatic Segmentation of Knee Magnetic Resonance Imaging - with data from the Osteoarthritis Initiative,Erik B Dam,December,2017,,CM
7818,arXiv:1712.08416,On the Integration of Optical Flow and Action Recognition,"Laura Sevilla-Lara, Yiyi Liao, Fatma Guney, Varun Jampani, Andreas Geiger, Michael J. Black",December,2017,,CM
7819,arXiv:1712.08409,Detection and Tracking of General Movable Objects in Large 3D Maps,"Nils Bore, Johan Ekekrantz, Patric Jensfelt, John Folkesson",January,2018,,CM
7820,arXiv:1712.08394,The ParallelEye Dataset: Constructing Large-Scale Artificial Scenes for Traffic Vision Research,"Xuan Li, Kunfeng Wang, Yonglin Tian, Lan Yan, Fei-Yue Wang",December,2017,,CM
7821,arXiv:1712.08324,Towards dense object tracking in a 2D honeybee hive,"Katarzyna Bozek, Laetitia Hebert, Alexander S Mikheyev, Greg J Stephens",December,2017,,CM
7822,arXiv:1712.08315,Deep Hashing with Category Mask for Fast Video Retrieval,"Xu Liu, Lili Zhao, Dajun Ding, Yajiao Dong",May,2018,,CM
7823,arXiv:1712.08314,Benchmarking Decoupled Neural Interfaces with Synthetic Gradients,Ekaba Bisong,May,2018,,CM
7824,arXiv:1712.08297,SFCN-OPI: Detection and Fine-grained Classification of Nuclei Using Sibling FCN with Objectness Prior Interaction,"Yanning Zhou, Qi Dou, Hao Chen, Jing Qin, Pheng-Ann Heng",December,2017,,CM
7825,arXiv:1712.08290,CSGNet: Neural Shape Parser for Constructive Solid Geometry,"Gopal Sharma, Rishabh Goyal, Difan Liu, Evangelos Kalogerakis, Subhransu Maji",March,2018,,CM
7826,arXiv:1712.08283,A Bidirectional Adaptive Bandwidth Mean Shift Strategy for Clustering,"Fanyang Meng, Hong Liu, Yongsheng Liang, Wei Liu, Jihong Pei",December,2017,,CM
7827,arXiv:1712.08273,Recurrent Pixel Embedding for Instance Grouping,"Shu Kong, Charless Fowlkes",December,2017,,CM
7828,arXiv:1712.08263,Using LIP to Gloss Over Faces in Single-Stage Face Detection Networks,"Siqi Yang, Arnold Wiliem, Shaokang Chen, Brian C. Lovell",July,2018,,CM
7829,arXiv:1712.08232,"Smart, Sparse Contours to Represent and Edit Images","Tali Dekel, Chuang Gan, Dilip Krishnan, Ce Liu, William T. Freeman",April,2018,,CM
7830,arXiv:1712.08125,Unifying Map and Landmark Based Representations for Visual Navigation,"Saurabh Gupta, David Fouhey, Sergey Levine, Jitendra Malik",December,2017,,CM
7831,arXiv:1712.08107,A Deep Learning Interpretable Classifier for Diabetic Retinopathy Disease Grading,"Jordi de la Torre, Aida Valls, Domenec Puig",December,2017,,CM
7832,arXiv:1712.08087,Learning Intelligent Dialogs for Bounding Box Annotation,"Ksenia Konyushkova, Jasper Uijlings, Christoph Lampert, Vittorio Ferrari",November,2018,,CM
7833,arXiv:1712.08084,AVEID: Automatic Video System for Measuring Engagement In Dementia,"Viral Parekh, Pin Sym Foong, Shendong Zhao, Ramanathan Subramanian",December,2017,,CM
7834,arXiv:1712.08062,Note on Attacking Object Detectors with Adversarial Stickers,"Kevin Eykholt, Ivan Evtimov, Earlence Fernandes, Bo Li, Dawn Song, Tadayoshi Kohno, Amir Rahmati, Atul Prakash, Florian Tramer",July,2018,,CM
7835,arXiv:1712.08036,Siamese Neural Networks for One-shot detection of Railway Track Switches,"Dattaraj J Rao, Shruti Mittal, S. Ritika",December,2017,,CM
7836,arXiv:1712.08002,Human Action Recognition: Pose-based Attention draws focus to Hands,"Fabien Baradel, Christian Wolf, Julien Mille",December,2017,ICCV 2017,CM
7837,arXiv:1712.07923,Encoding CNN Activations for Writer Recognition,"Vincent Christlein, Andreas Maier",January,2018,,CM
7838,arXiv:1712.07920,"Track, then Decide: Category-Agnostic Vision-based Multi-Object Tracking","Aljoa Oep, Wolfgang Mehner, Paul Voigtlaender, Bastian Leibe",December,2017,,CM
7839,arXiv:1712.07881,Simulating Patho-realistic Ultrasound Images using Deep Generative Networks with Adversarial Learning,"Francis Tom, Debdoot Sheet",January,2018,,CM
7840,arXiv:1712.07835,Exploring Models and Data for Remote Sensing Image Caption Generation,"Xiaoqiang Lu, Binqiang Wang, Xiangtao Zheng, Xuelong Li",December,2017,,CM
7841,arXiv:1712.07805,Wolf in Sheep's Clothing - The Downscaling Attack Against Deep Learning Applications,"Qixue Xiao, Kang Li, Deyue Zhang, Yier Jin",December,2017,,CM
7842,arXiv:1712.07798,Deep learning for predicting refractive error from retinal fundus images,"Avinash V. Varadarajan, Ryan Poplin, Katy Blumer, Christof Angermueller, Joe Ledsam, Reena Chopra, Pearse A. Keane, Greg S. Corrado, Lily Peng, Dale R. Webster",December,2017,,CM
7843,arXiv:1712.07778,Context-Aware Semantic Inpainting,"Haofeng Li, Guanbin Li, Liang Lin, Yizhou Yu",December,2017,,CM
7844,arXiv:1712.07758,Automatic Estimation of Ice Bottom Surfaces from Radar Imagery,"Mingze Xu, David J Crandall, Geoffrey C Fox, John D Paden",December,2017,,CM
7845,arXiv:1712.07721,An Order Preserving Bilinear Model for Person Detection in Multi-Modal Data,"Oytun Ulutan, Benjamin S. Riggan, Nasser M. Nasrabadi, B. S. Manjunath",January,2018,,CM
7846,arXiv:1712.07695,Adversarial Synthesis Learning Enables Segmentation Without Target Modality Ground Truth,"Yuankai Huo, Zhoubing Xu, Shunxing Bao, Albert Assad, Richard G. Abramson, Bennett A. Landman",December,2017,,CM
7847,arXiv:1712.07682,Deep metric learning for multi-labelled radiographs,"Mauro Annarumma, Giovanni Montana",December,2017,,CM
7848,arXiv:1712.07642,Sim2Real View Invariant Visual Servoing by Recurrent Control,"Fereshteh Sadeghi, Alexander Toshev, Eric Jang, Sergey Levine",December,2017,,CM
7849,arXiv:1712.07639,Image Segmentation to Distinguish Between Overlapping Human Chromosomes,"R. Lily Hu, Jeremy Karnowski, Ross Fadely, Jean-Patrick Pommier",December,2017,,CM
7850,arXiv:1712.07632,Deep Learning with Lung Segmentation and Bone Shadow Exclusion Techniques for Chest X-Ray Analysis of Lung Cancer,"Yu. Gordienko, Peng Gang, Jiang Hui, Wei Zeng, Yu. Kochura, O. Alienin, O. Rokovyi, S. Stirenko",December,2017,"In: Hu Z., Petoukhov S., Dychka I., He M. (eds) Advances in Computer Science for Engineering and Education. ICCSEEA 2018. Advances in Intelligent Systems and Computing, vol 754, p. 638-647. Springer, Cham",CM
7851,arXiv:1712.07629,SuperPoint: Self-Supervised Interest Point Detection and Description,"Daniel DeTone, Tomasz Malisiewicz, Andrew Rabinovich",April,2018,,CM
7852,arXiv:1712.07576,Learning to Act Properly: Predicting and Explaining Affordances from Images,"Ching-Yao Chuang, Jiaman Li, Antonio Torralba, Sanja Fidler",June,2018,,CM
7853,arXiv:1712.07540,Image Registration Techniques: A Survey,Sayan Nag,November,2017,,CM
7854,arXiv:1712.07493,Learning a Wavelet-like Auto-Encoder to Accelerate Deep Neural Networks,"Tianshui Chen, Liang Lin, Wangmeng Zuo, Xiaonan Luo, Lei Zhang",December,2017,,CM
7855,arXiv:1712.07488,Partial Labeled Gastric Tumor Segmentation via patch-based Reiterative Learning,"Yang Nan, Gianmarc Coppola, Qiaokang Liang, Kunglin Zou, Wei Sun, Dan Zhang, Yaonan Wang, Guanzhen Yu",December,2017,,CM
7856,arXiv:1712.07487,Attribute CNNs for Word Spotting in Handwritten Documents,"Sebastian Sudholt, Gernot Fink",December,2017,,CM
7857,arXiv:1712.07472,Accurate 3D Reconstruction of Dynamic Scenes from Monocular Image Sequences with Severe Occlusions,"Vladislav Golyanik, Torben Fetzer, Didier Stricker",December,2017,,CM
7858,arXiv:1712.07465,Recurrent Attentional Reinforcement Learning for Multi-label Image Recognition,"Tianshui Chen, Zhouxia Wang, Guanbin Li, Liang Lin",December,2017,,CM
7859,arXiv:1712.07436,Incremental Adversarial Domain Adaptation for Continually Changing Environments,"Markus Wulfmeier, Alex Bewley, Ingmar Posner",February,2018,,CM
7860,arXiv:1712.07420,Finding Competitive Network Architectures Within a Day Using UCT,Martin Wistuba,July,2018,,CM
7861,arXiv:1712.07394,Light Field Segmentation From Super-pixel Graph Representation,"Xianqiang Lv, Hao Zhu, Qing Wang",December,2017,,CM
7862,arXiv:1712.07384,DeepFuse: A Deep Unsupervised Approach for Exposure Fusion with Extreme Exposure Image Pairs,"K. Ram Prabhakar, V. Sai Srikar, R. Venkatesh Babu",December,2017,,CM
7863,arXiv:1712.07329,On the Diversity of Realistic Image Synthesis,"Zichen Yang, Haifeng Liu, Deng Cai",December,2017,,CM
7864,arXiv:1712.07322,Lost in Time: Temporal Analytics for Long-Term Video Surveillance,"Huai-Qian Khor, John See",December,2017,,CM
7865,arXiv:1712.07312,Analysis of supervised and semi-supervised GrowCut applied to segmentation of masses in mammography images,"Filipe Rolim Cordeiro, Wellington Pinheiro dos Santos, Abel Guilhermino da Silva Filho",December,2017,"Computer Methods in Biomechanics and Biomedical Engineering: Imaging & Visualization, v. 5, p. 1-19, 2017",CM
7866,arXiv:1712.07286,LVreID: Person Re-Identification with Long Sequence Videos,"Jianing Li, Shiliang Zhang, Jingdong Wang, Wen Gao, Qi Tian",November,2018,,CM
7867,arXiv:1712.07271,Learning Sight from Sound: Ambient Sound Provides Supervision for Visual Learning,"Andrew Owens, Jiajun Wu, Josh H. McDermott, William T. Freeman, Antonio Torralba",December,2017,,CM
7868,arXiv:1712.07262,FoldingNet: Point Cloud Auto-encoder via Deep Grid Deformation,"Yaoqing Yang, Chen Feng, Yiru Shen, Dong Tian",April,2018,,CM
7869,arXiv:1712.07257,Multi-shot Pedestrian Re-identification via Sequential Decision Making,"Jianfu Zhang, Naiyan Wang, Liqing Zhang",May,2018,,CM
7870,arXiv:1712.07233,Hyperparameters Optimization in Deep Convolutional Neural Network / Bayesian Approach with Gaussian Process Prior,Pushparaja Murugan,December,2017,,CM
7871,arXiv:1712.07195,Deep Regression Forests for Age Estimation,"Wei Shen, Yilu Guo, Yan Wang, Kai Zhao, Bo Wang, Alan Yuille",December,2017,,CM
7872,arXiv:1712.07194,Y-net: 3D intracranial artery segmentation using a convolutional autoencoder,"Li Chen, Yanjun Xie, Jie Sun, Niranjan Balu, Mahmud Mossa-Basha, Kristi Pimentel, Thomas S. Hatsukami, Jenq-Neng Hwang, Chun Yuan",December,2017,,CM
7873,arXiv:1712.07168,Real-time deep hair matting on mobile devices,"Alex Levinshtein, Cheng Chang, Edmund Phung, Irina Kezele, Wenzhangzhi Guo, Parham Aarabi",January,2018,,CM
7874,arXiv:1712.07136,Low-Shot Learning with Imprinted Weights,"Hang Qi, Matthew Brown, David G. Lowe",April,2018,,CM
7875,arXiv:1712.07122,Real-time 3D Reconstruction on Construction Site using Visual SLAM and UAV,"Zhexiong Shang, Zhigang Shen",December,2017,,CM
7876,arXiv:1712.07116,Detection and classification of masses in mammographic images in a multi-kernel approach,"Sidney Marlon Lopes de Lima, Abel Guilhermino da Silva Filho, Wellington Pinheiro dos Santos",December,2017,"Computer Methods and Programs in Biomedicine, 134 (2016), 11-29",CM
7877,arXiv:1712.07113,Query-Efficient Black-box Adversarial Examples (superceded),"Andrew Ilyas, Logan Engstrom, Anish Athalye, Jessy Lin",April,2018,,CM
7878,arXiv:1712.07107,Adversarial Examples: Attacks and Defenses for Deep Learning,"Xiaoyong Yuan, Pan He, Qile Zhu, Xiaolin Li",July,2018,,CM
7879,arXiv:1712.07022,Automatic Renal Segmentation in DCE-MRI using Convolutional Neural Networks,"Marzieh Haghighi, Simon K. Warfield, Sila Kurugol",December,2017,,CM
7880,arXiv:1712.06930,Scale-Space Anisotropic Total Variation for Limited Angle Tomography,"Yixing Huang, Oliver Taubmann, Xiaolin Huang, Viktor Haase, Guenter Lauritsch, Andreas Maier",January,2018,,CM
7881,arXiv:1712.06914,Bipartite Graph Matching for Keyframe Summary Evaluation,"Iain A. D. Gunn, Ludmila I. Kuncheva, Paria Yousefi",December,2017,,CM
7882,arXiv:1712.06909,ComboGAN: Unrestrained Scalability for Image Domain Translation,"Asha Anoosheh, Eirikur Agustsson, Radu Timofte, Luc Van Gool",December,2017,,CM
7883,arXiv:1712.06908,Cross-language Framework for Word Recognition and Spotting of Indic Scripts,"Ayan Kumar Bhunia, Partha Pratim Roy, Akash Mohta, Umapada Pal",January,2018,,CM
7884,arXiv:1712.06899,On the Evaluation of Video Keyframe Summaries using User Ground Truth,"Ludmila I. Kuncheva, Paria Yousefi, Iain A. D. Gunn",December,2017,,CM
7885,arXiv:1712.06897,Learning Fixation Point Strategy for Object Detection and Classification,"Jie Lyu, Zejian Yuan, Dapeng Chen",December,2017,,CM
7886,arXiv:1712.06882,Comparison of fingerprint authentication algorithms for small imaging sensors,"Mathilde Bourjot, Regis Perrier, Jean Franois Mainguet",December,2017,,CM
7887,arXiv:1712.06861,End-to-end weakly-supervised semantic alignment,"Ignacio Rocco, Relja Arandjelovi, Josef Sivic",April,2018,,CM
7888,arXiv:1712.06837,"Flexible Stereo: Constrained, Non-rigid, Wide-baseline Stereo Vision for Fixed-wing Aerial Platforms","Timo Hinzmann, Tim Taubner, Roland Siegwart",February,2018,,CM
7889,arXiv:1712.06830,Single Image Deraining using Scale-Aware Multi-Stage Recurrent Network,"Ruoteng Li, Loong-Fah Cheong, Robby T. Tan",December,2017,,CM
7890,arXiv:1712.06820,Hierarchical Cross Network for Person Re-identification,"Huan-Cheng Hsu, Ching-Hang Chen, Hsiao-Rong Tyan, Hong-Yuan Mark Liao",December,2017,,CM
7891,arXiv:1712.06780,Tracking objects using 3D object proposals,"Ramanpreet Singh Pahwa, Tian Tsong Ng, Minh N. Do",December,2017,2017 Asia-Pacific Signal and Information Processing Association Annual Summit and Conference (APSIPA ASC),CM
7892,arXiv:1712.06761,MovieGraphs: Towards Understanding Human-Centric Situations from Videos,"Paul Vicol, Makarand Tapaswi, Lluis Castrejon, Sanja Fidler",April,2018,,CM
7893,arXiv:1712.06760,Mining Point Cloud Local Structures by Kernel Correlation and Graph Pooling,"Yiru Shen, Chen Feng, Yaoqing Yang, Dong Tian",April,2018,,CM
7894,arXiv:1712.06742,PixelBNN: Augmenting the PixelCNN with batch normalization and the presentation of a fast architecture for retinal vessel segmentation,"Henry A Leopold, Jeff Orchard, John S Zelek, Vasudevan Lakshminarayanan",December,2017,,CM
7895,arXiv:1712.06715,Deformable Classifiers,"Jiajun Shen, Yali Amit",December,2017,,CM
7896,arXiv:1712.06682,Synthesizing Novel Pairs of Image and Text,"Jason Xie, Tingwen Bao",December,2017,,CM
7897,arXiv:1712.06679,DecideNet: Counting Varying Density Crowds Through Attention Guided Detection and Density Estimation,"Jiang Liu, Chenqiang Gao, Deyu Meng, Alexander G. Hauptmann",March,2018,,CM
7898,arXiv:1712.06651,Objects that Sound,"Relja Arandjelovi, Andrew Zisserman",July,2018,,CM
7899,arXiv:1712.06584,End-to-end Recovery of Human Shape and Pose,"Angjoo Kanazawa, Michael J. Black, David W. Jacobs, Jitendra Malik",June,2018,,CM
7900,arXiv:1712.06566,Multi-point Vibration Measurement for Mode Identification of Bridge Structures using Video-based Motion Magnification,"Zhexiong Shang, Zhigang Shen",December,2017,,CM
7901,arXiv:1712.06492,Guiding human gaze with convolutional neural networks,"Leon A. Gatys, Matthias Kmmerer, Thomas S. A. Wallis, Matthias Bethge",December,2017,,CM
7902,arXiv:1712.06467,Multi-modal Face Pose Estimation with Multi-task Manifold Deep Learning,"Chaoqun Hong, Jun Yu",December,2017,,CM
7903,arXiv:1712.06463,Super-Resolution with Deep Adaptive Image Resampling,"Xu Jia, Hong Chang, Tinne Tuytelaars",December,2017,,CM
7904,arXiv:1712.06452,Automatic segmentation method of pelvic floor levator hiatus in ultrasound using a self-normalising neural network,"Ester Bonmati, Yipeng Hu, Nikhil Sindhwani, Hans Peter Dietz, Jan D'hooge, Dean Barratt, Jan Deprest, Tom Vercauteren",December,2017,,CM
7905,arXiv:1712.06424,Learning to Write Stylized Chinese Characters by Reading a Handful of Examples,"Danyang Sun, Tongzheng Ren, Chongxun Li, Hang Su, Jun Zhu",June,2018,,CM
7906,arXiv:1712.06405,Automatic Classification of Functional Gait Disorders,"Djordje Slijepcevic, Matthias Zeppelzauer, Anna-Maria Gorgas, Caterine Schwab, Michael Schller, Arnold Baca, Christian Breiteneder, Brian Horsak",December,2017,,CM
7907,arXiv:1712.06391,On the Effectiveness of Least Squares Generative Adversarial Networks,"Xudong Mao, Qing Li, Haoran Xie, Raymond Y. K. Lau, Zhen Wang, Stephen Paul Smolley",September,2018,,CM
7908,arXiv:1712.06326,Space-Filling Curve Indices as Acceleration Structure for Exemplar-Based Inpainting,"Tim Dahmen, Patrick Trampert, Joachim Weickert, Philipp Slusallek",December,2017,,CM
7909,arXiv:1712.06317,Video Object Detection with an Aligned Spatial-Temporal Memory,"Fanyi Xiao, Yong Jae Lee",July,2018,,CM
7910,arXiv:1712.06316,LSTM Pose Machines,"Yue Luo, Jimmy Ren, Zhouxia Wang, Wenxiu Sun, Jinshan Pan, Jianbo Liu, Jiahao Pang, Liang Lin",March,2018,,CM
7911,arXiv:1712.06228,Visual Explanations from Hadamard Product in Multimodal Deep Networks,"Jin-Hwa Kim, Byoung-Tak Zhang",December,2017,,CM
7912,arXiv:1712.06203,Attenuation correction for brain PET imaging using deep neural network based on dixon and ZTE MR images,"Kuang Gong, Jaewon Yang, Kyungsang Kim, Georges El Fakhri, Youngho Seo, Quanzheng Li",May,2018,,CM
7913,arXiv:1712.06145,clcNet: Improving the Efficiency of Convolutional Neural Network using Channel Local Convolutions,Dong-Qing Zhang,March,2018,,CM
7914,arXiv:1712.06131,Super-sparse Learning in Similarity Spaces,"Ambra Demontis, Marco Melis, Battista Biggio, Giorgio Fumera, Fabio Roli",December,2017,"IEEE Computational Intell. Mag., 11(4):36-45, Nov 2016",CM
7915,arXiv:1712.06116,Learning a Single Convolutional Super-Resolution Network for Multiple Degradations,"Kai Zhang, Wangmeng Zuo, Lei Zhang",May,2018,,CM
7916,arXiv:1712.06107,Railway Track Specific Traffic Signal Selection Using Deep Learning,"S Ritika, Shruti Mittal, Dattaraj Rao",December,2017,,CM
7917,arXiv:1712.06096,Efficient B-mode Ultrasound Image Reconstruction from Sub-sampled RF Data using Deep Learning,"Yeo Hun Yoon, Shujaat Khan, Jaeyoung Huh, Jong Chul Ye",August,2018,,CM
7918,arXiv:1712.06087,"""Zero-Shot"" Super-Resolution using Deep Internal Learning","Assaf Shocher, Nadav Cohen, Michal Irani",December,2017,,CM
7919,arXiv:1712.06080,Spatial As Deep: Spatial CNN for Traffic Scene Understanding,"Xingang Pan, Jianping Shi, Ping Luo, Xiaogang Wang, Xiaoou Tang",December,2017,,CM
